MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State
20089500000,Residential,0.032,49,148,2
20089510000,Residential,0.0301,40,150,2
20089520000,Residential,0.0239,35,98,2
20089530000,Residential,0.02,24,71,2
20089540000,Residential,0.0327,47,126,2
20089551000,Industrial,0.0301,0,0,2
20089552000,Industrial,0.0309,0,0,2
20089561000,Industrial,0.019,0,0,2
20089562000,Industrial,0.0183,0,0,2
20089563000,Industrial,0.0185,0,3,2
20089570000,Industrial,0.0833,0,0,2
20089580000,Residential,0.0315,40,86,2
20089590000,Residential,0.0206,33,88,2
20089600000,Parkland,0.019,0,0,2
20089610000,Residential,0.041,55,159,2
20089620000,Residential,0.0388,48,129,2
20089630000,Residential,0.0455,56,176,2
20089640000,Residential,0.041,46,143,2
20089650000,Residential,0.0365,44,170,2
20089660000,Residential,0.0373,66,134,2
20089670000,Residential,0.022,56,78,2
20089680000,Parkland,0.0168,0,0,2
20089690000,Residential,0.0482,63,147,2
20089700000,Parkland,0.0202,0,0,2
20089711000,Residential,0.0215,29,66,2
20089712000,Residential,0.0222,34,82,2
20089720000,Education,0.0456,0,0,2
20089730000,Residential,0.0304,42,96,2
20089740000,Residential,0.0307,47,144,2
20089750000,Residential,0.0282,34,94,2
20089760000,Residential,0.0268,37,108,2
20089770000,Residential,0.0248,32,84,2
20089781000,Residential,0.0265,38,99,2
20089782000,Residential,0.0142,17,61,2
20089783000,Residential,0.0158,14,44,2
20089790000,Residential,0.0352,32,82,2
20089800000,Education,0.0235,0,0,2
20089810000,Residential,0.0281,49,113,2
20089820000,Residential,0.032,50,116,2
20089830000,Residential,0.0299,46,76,2
20089840000,Residential,0.0259,32,72,2
20089850000,Residential,0.0318,41,94,2
20089860000,Parkland,0.0349,0,0,2
20089870000,Residential,0.0419,52,119,2
20089880000,Residential,0.0072,17,24,2
20089890000,Residential,0.0053,26,53,2
20089900000,Residential,0.0263,55,109,2
20089910000,Residential,0.0475,27,232,2
20089920000,Parkland,0.0338,0,0,2
20089930000,Residential,0.0473,65,157,2
20089940000,Residential,0.0419,51,124,2
20089950000,Residential,0.0153,26,65,2
20089960000,Industrial,0.2296,4,0,2
20089970000,Residential,0.0174,32,79,2
20089981000,Industrial,0.0232,0,0,2
20089982000,Industrial,0.0321,0,0,2
20089984000,Industrial,0.02,0,0,2
20089990000,Residential,0.0184,39,107,2
20090000000,Residential,0.0324,57,116,2
20090010000,Residential,0.0376,50,120,2
20090020000,Residential,0.0263,33,70,2
20090030000,Residential,0.0183,25,76,2
20090040000,Residential,0.0158,43,85,2
20090050000,Residential,0.0384,61,161,2
20090060000,Residential,0.009,48,73,2
20090070000,Residential,0.006,42,81,2
20090080000,Residential,0.0407,44,109,2
20090090000,Residential,0.0393,50,179,2
20090100000,Education,0.0212,0,0,2
20090110000,Residential,0.0314,39,116,2
20090120000,Residential,0.0218,31,83,2
20090130000,Residential,0.037,57,128,2
20090140000,Residential,0.0168,46,82,2
20090150000,Residential,0.0204,36,88,2
20090160000,Residential,0.0414,47,114,2
20090170000,Residential,0.0403,50,174,2
20090180000,Residential,0.0246,45,121,2
20090190000,Parkland,0.0187,0,0,2
20090200000,Residential,0.0276,42,122,2
20090210000,Residential,0.0234,40,101,2
20090220000,Residential,0.048,61,160,2
20090230000,Residential,0.03,34,74,2
20090250000,Residential,0.0462,68,158,2
20090260000,Residential,0.0168,27,78,2
20090270000,Residential,0.0211,26,95,2
20090280000,Residential,0.0244,35,84,2
20090290000,Residential,0.0401,48,134,2
20090310000,Residential,0.061,55,201,2
20090320000,Residential,0.0292,45,130,2
20090330000,Residential,0.0431,55,145,2
20090340000,Residential,0.0263,32,90,2
20090350000,Residential,0.0413,61,164,2
20090360000,Residential,0.0248,37,104,2
20090370000,Parkland,0.0439,0,0,2
20090380000,Residential,0.0386,45,97,2
20090390000,Residential,0.0264,36,74,2
20090400000,Residential,0.0545,53,189,2
20090410000,Residential,0.0244,30,83,2
20090420000,Residential,0.0453,59,162,2
20090430000,Residential,0.0354,50,148,2
20090440000,Residential,0.0248,34,118,2
20090450000,Residential,0.0059,38,49,2
20090460000,Residential,0.0151,26,70,2
20090470000,Residential,0.0212,25,98,2
20090480000,Residential,0.042,57,183,2
20090490000,Residential,0.0279,33,73,2
20090500000,Residential,0.0375,46,108,2
20090511000,Industrial,0.0286,0,0,2
20090512000,Industrial,0.0184,0,0,2
20090513000,Industrial,0.0184,0,0,2
20090520000,Residential,0.0459,67,174,2
20090530000,Residential,0.0355,36,75,2
20090540000,Parkland,0.0083,0,0,2
20090550000,Residential,0.0259,41,120,2
20090561000,Residential,0.0219,29,113,2
20090562000,Residential,0.0245,34,101,2
20090570000,Residential,0.0474,50,142,2
20090580000,Residential,0.0273,43,155,2
20090590000,Residential,0.0381,46,111,2
20090600000,Residential,0.029,36,83,2
20090610000,Residential,0.0477,57,137,2
20090620000,Residential,0.0406,57,169,2
20090630000,Residential,0.0444,52,145,2
20090640000,Residential,0.0285,16,29,2
20090650000,Residential,0.042,37,117,2
20090660000,Residential,0.0236,28,70,2
20090670000,Residential,0.0382,60,146,2
20090680000,Residential,0.0375,51,131,2
20090690000,Parkland,0.0209,0,0,2
20090700000,Residential,0.0219,31,89,2
20090710000,Residential,0.0277,37,93,2
20090720000,Residential,0.0398,59,159,2
20090730000,Residential,0.0231,36,81,2
20090740000,Residential,0.0383,52,111,2
20090750000,Residential,0.0479,62,157,2
20090760000,Parkland,0.021,0,0,2
20090770000,Residential,0.0385,59,138,2
20090780000,Residential,0.0311,36,76,2
20090790000,Residential,0.0495,55,153,2
20090800000,Industrial,0.6965,4,4,2
20090810000,Residential,0.0277,37,92,2
20090820000,Residential,0.0263,34,89,2
20090830000,Residential,0.0117,58,87,2
20090840000,Residential,0.0288,37,87,2
20090850000,Residential,0.0354,31,75,2
20090860000,Residential,0.0334,43,98,2
20090870000,Residential,0.0396,57,102,2
20090880000,Residential,0.0494,54,136,2
20090890000,Residential,0.0347,49,120,2
20090900000,Residential,0.0628,35,96,2
20090911000,Industrial,0.0423,0,0,2
20090912000,Industrial,0.0422,0,0,2
20090913000,Industrial,0.0423,0,0,2
20090920000,Residential,0.032,55,133,2
20090930000,Residential,0.0376,45,117,2
20090940000,Residential,0.044,36,178,2
20090950000,Residential,0.0333,44,97,2
20090960000,Residential,0.0328,43,103,2
20090970000,Residential,0.0334,50,135,2
20090980000,Commercial,0.1287,8,0,2
20090990000,Residential,0.0597,53,161,2
20091000000,Residential,0.0336,49,129,2
20091010000,Education,0.0253,6,12,2
20091020000,Residential,0.0404,52,152,2
20091031000,Residential,0.0395,52,137,2
20091032000,Residential,0.0199,25,55,2
20091040000,Residential,0.033,46,141,2
20091050000,Residential,0.0478,56,161,2
20091060000,Residential,0.0347,51,149,2
20091070000,Residential,0.0372,47,105,2
20091080000,Residential,0.0264,44,125,2
20091091000,Industrial,0.0304,0,0,2
20091093000,Industrial,0.0203,0,3,2
20091094000,Industrial,0.0421,0,6,2
20091095000,Industrial,0.0311,6,0,2
20091100000,Residential,0.0227,36,103,2
20091110000,Residential,0.0334,55,139,2
20091120000,Residential,0.0346,42,107,2
20091130000,Residential,0.0468,49,134,2
20091140000,Residential,0.0267,41,98,2
20091151000,Residential,0.0177,22,45,2
20091152000,Residential,0.034,29,82,2
20091160000,Residential,0.0404,59,153,2
20091170000,Residential,0.0393,59,164,2
20091180000,Parkland,0.0286,0,0,2
20091190000,Residential,0.0456,55,131,2
20091200000,Residential,0.0289,42,114,2
20091210000,Residential,0.0334,34,130,2
20091220000,Residential,0.0327,47,97,2
20091231000,Residential,0.067,3,67,2
20091232000,Education,0.0836,0,0,2
20091233000,Residential,0.0514,243,427,2
20091234000,Residential,0.0328,36,141,2
20091235000,Residential,0.0158,15,55,2
20091236000,Residential,0.0267,31,106,2
20091237000,Residential,0.0125,12,66,2
20091238000,Residential,0.0292,36,99,2
20091239000,Residential,0.0105,16,27,2
20091240000,Residential,0.0263,34,88,2
20091250000,Residential,0.0262,36,120,2
20091260000,Parkland,0.0093,0,0,2
20091271000,Residential,0.0206,22,98,2
20091272000,Residential,0.0444,57,183,2
20091281000,Residential,0.0202,38,113,2
20091282000,Residential,0.0146,9,38,2
20091290000,Residential,0.0383,58,150,2
20091300000,Residential,0.0305,34,89,2
20091311000,Industrial,0.0184,0,0,2
20091312000,Industrial,0.0177,0,0,2
20091313000,Industrial,0.0184,0,0,2
20091314000,Industrial,0.0184,0,0,2
20091320000,Residential,0.0491,53,145,2
20091330000,Residential,0.0328,50,123,2
20091340000,Residential,0.0247,40,108,2
20091350000,Residential,0.0429,48,114,2
20091360000,Residential,0.0375,50,161,2
20091370000,Residential,0.039,66,168,2
20091380000,Residential,0.0203,37,71,2
20091400000,Residential,0.0245,36,99,2
20091410000,Residential,0.0292,44,108,2
20091420000,Residential,0.0245,30,74,2
20091430000,Residential,0.0245,40,109,2
20091450000,Residential,0.0506,47,160,2
20091460000,Education,0.0685,0,0,2
20091470000,Residential,0.0474,59,148,2
20091480000,Residential,0.0359,58,117,2
20091490000,Education,0.0379,0,0,2
20091500000,Residential,0.0367,41,107,2
20091510000,Residential,0.0446,50,139,2
20091520000,Residential,0.0214,27,87,2
20091530000,Residential,0.0462,58,171,2
20091540000,Residential,0.0346,42,107,2
20091550000,Residential,0.0376,57,144,2
20091560000,Residential,0.0238,37,71,2
20091570000,Residential,0.0384,75,171,2
20091580000,Residential,0.0392,51,113,2
20091591000,Parkland,0.0852,0,0,2
20091592000,Residential,0.0113,14,26,2
20091600000,Residential,0.0386,55,151,2
20091610000,Residential,0.032,56,114,2
20091621000,Commercial,0.0218,0,0,2
20091622000,Commercial,0.0171,0,0,2
20091630000,Residential,0.0303,43,106,2
20091640000,Residential,0.0313,54,124,2
20091650000,Parkland,0.0511,3,3,2
20091661000,Industrial,0.0199,5,0,2
20091662000,Industrial,0.2258,0,0,2
20091663000,Industrial,0.0645,0,0,2
20091670000,Residential,0.0575,64,160,2
20091680000,Residential,0.0239,38,92,2
20091690000,Residential,0.0422,64,162,2
20091700000,Residential,0.0226,31,86,2
20091710000,Residential,0.0401,47,140,2
20091720000,Residential,0.0328,44,121,2
20091730000,Education,0.088,0,0,2
20091740000,Residential,0.0416,50,146,2
20091750000,Residential,0.0184,26,68,2
20091761000,Residential,0.0323,52,177,2
20091762000,Parkland,0.0063,0,0,2
20091770000,Residential,0.0325,35,80,2
20091780000,Residential,0.0239,33,102,2
20091791000,Industrial,0.0816,0,0,2
20091792000,Industrial,0.0111,0,0,2
20091793000,Industrial,0.0261,0,0,2
20091794000,Industrial,0.019,0,0,2
20091795000,Industrial,0.027,0,0,2
20091796000,Industrial,0.0236,0,0,2
20091800000,Residential,0.0285,44,105,2
20091810000,Residential,0.0181,21,45,2
20091820000,Residential,0.0331,43,162,2
20091830000,Residential,0.0403,53,119,2
20091840000,Residential,0.0429,56,130,2
20091850000,Residential,0.0245,44,89,2
20091860000,Residential,0.0377,51,128,2
20091870000,Residential,0.0381,56,139,2
20091880000,Residential,0.035,38,105,2
20091890000,Residential,0.0558,66,136,2
20091901000,Commercial,0.0127,0,14,2
20091902000,Commercial,0.0355,0,0,2
20091903000,Commercial,0.0027,30,45,2
20091904000,Commercial,0.0086,0,0,2
20091911000,Industrial,0.1022,0,0,2
20091912000,Industrial,0.02,0,0,2
20091920000,Parkland,0.0129,0,0,2
20091930000,Parkland,0.0667,0,0,2
20091941000,Residential,0.0208,32,93,2
20091942000,Parkland,0.0332,0,0,2
20091943000,Residential,0.0537,42,83,2
20091950000,Parkland,0.0448,0,0,2
20091960000,Residential,0.0387,47,129,2
20091970000,Residential,0.0335,35,93,2
20091980000,Residential,0.0404,47,109,2
20091990000,Residential,0.0323,51,123,2
20092000000,Residential,0.0442,58,139,2
20092010000,Residential,0.0322,44,84,2
20092020000,Parkland,0.0339,0,0,2
20092030000,Parkland,0.0125,0,0,2
20092040000,Residential,0.0814,46,113,2
20092050000,Residential,0.0361,54,196,2
20092060000,Residential,0.0266,42,134,2
20092070000,Residential,0.0477,45,145,2
20092080000,Residential,0.0263,35,88,2
20092090000,Residential,0.0263,35,97,2
20092100000,Residential,0.0261,35,81,2
20092110000,Residential,0.0182,26,49,2
20092120000,Residential,0.0315,48,152,2
20092130000,Residential,0.0404,57,157,2
20092140000,Residential,0.0294,44,127,2
20092150000,Residential,0.0319,43,132,2
20092160000,Residential,0.0336,42,128,2
20092170000,Residential,0.0636,49,138,2
20092180000,Parkland,0.1556,0,0,2
20092191000,Industrial,0.209,0,0,2
20092192000,Industrial,0.0257,0,0,2
20092193000,Industrial,0.0182,0,0,2
20092194000,Industrial,0.0178,0,0,2
20092200000,Parkland,0.0474,0,0,2
20092210000,Residential,0.0267,39,83,2
20092220000,Residential,0.0359,57,176,2
20092230000,Residential,0.0231,34,90,2
20092240000,Residential,0.0458,59,160,2
20092251000,Residential,0.1556,73,108,2
20092252000,Industrial,0.0397,0,0,2
20092253000,Industrial,0.0127,0,0,2
20092254000,Residential,0.014,18,52,2
20092255000,Industrial,0.1041,0,0,2
20092256000,Industrial,0.0469,0,0,2
20092261000,Industrial,0.4095,0,0,2
20092262000,Industrial,0.5508,0,0,2
20092271000,Industrial,0.5392,0,3,2
20092272000,Industrial,0.1884,0,0,2
20092273000,Industrial,0.1813,0,0,2
20092274000,Industrial,0.0818,0,0,2
20092275000,Industrial,0.087,0,0,2
20092280000,Residential,0.0194,34,96,2
20092290000,Residential,0.043,50,188,2
20092300000,Parkland,0.0362,0,0,2
20092310000,Parkland,0.0513,0,0,2
20092320000,Residential,0.0261,31,70,2
20092330000,Residential,0.0271,35,99,2
20092340000,Parkland,0.0794,0,0,2
20092350000,Residential,0.0092,27,76,2
20092360000,Parkland,0.0221,0,0,2
20092370000,Parkland,0.0757,0,4,2
20092380000,Commercial,0.0346,0,0,2
20092390000,Residential,0.0522,55,142,2
20092400000,Residential,0.0301,36,78,2
20092410000,Transport,0.1163,0,0,2
20092440000,Residential,0.0355,51,171,2
20092450000,Residential,0.0406,49,167,2
20092461000,Education,0.0414,0,0,2
20092470000,Residential,0.0277,34,117,2
20092480000,Residential,0.0366,32,102,2
20092490000,Parkland,0.3069,0,0,2
20092500000,Residential,0.0255,33,121,2
20092530000,Residential,0.031,34,128,2
20092541000,Residential,0.0362,50,171,2
20092550000,Residential,0.0258,29,87,2
20092560000,Residential,0.0466,58,212,2
20092570000,Residential,0.0431,52,194,2
20092580000,Residential,0.0416,45,179,2
20092600000,Residential,0.0274,33,111,2
20092610000,Residential,0.0458,48,155,2
20092620000,Parkland,0.0132,0,0,2
20092630000,Residential,0.0263,36,130,2
20092643000,Industrial,0.1549,0,0,2
20092644000,Industrial,0.4862,0,0,2
20092645000,Industrial,0.1307,0,0,2
20092646000,Industrial,0.1096,0,0,2
20092651200,Residential,0.0244,42,155,2
20092651400,Residential,0.0307,44,131,2
20092651500,Residential,0.0212,37,113,2
20092651700,Residential,0.0201,26,88,2
20092651900,Residential,0.0204,41,104,2
20092652100,Residential,0.0205,37,111,2
20092652200,Residential,0.0279,42,144,2
20092653200,Residential,0.0452,67,260,2
20092654100,Residential,0.0202,35,109,2
20092654300,Residential,0.0333,44,182,2
20092655100,Residential,0.0376,30,85,2
20092656200,Parkland,0.0129,0,0,2
20092656300,Residential,0.0275,44,139,2
20092656400,Residential,0.0175,29,102,2
20092656500,Residential,0.0213,32,104,2
20092657100,Residential,0.0206,28,87,2
20092657200,Residential,0.0237,33,129,2
20092657300,Residential,0.0206,28,69,2
20092657400,Residential,0.0191,27,98,2
20092657500,Residential,0.0288,35,129,2
20092657600,Residential,0.0218,29,101,2
20092658400,Residential,0.0434,48,184,2
20092658700,Residential,0.0377,47,193,2
20092661000,Residential,0.039,50,168,2
20092663100,Residential,0.0211,30,110,2
20092663200,Residential,0.0326,47,161,2
20092664000,Residential,0.037,42,158,2
20092665000,Residential,0.0359,28,98,2
20092667000,Residential,0.03,33,110,2
20092668100,Residential,0.0282,37,152,2
20092669000,Residential,0.0491,64,208,2
20092670000,Residential,0.0257,39,86,2
20092680000,Residential,0.025,45,132,2
20092690000,Residential,0.0298,35,98,2
20092700000,Residential,0.0295,35,100,2
20092710000,Parkland,0.0191,0,0,2
20092720000,Residential,0.0258,42,105,2
20092730000,Residential,0.0567,45,58,2
20092740000,Residential,0.0065,41,63,2
20092751000,Industrial,0.1793,0,0,2
20092752000,Industrial,0.1329,0,3,2
20092761000,Industrial,0.4189,58,69,2
20092762000,Industrial,0.1355,0,0,2
20092771000,Education,0.468,58,209,2
20092772000,Hospital/Medical,0.0307,0,0,2
20092780000,Parkland,0.0788,0,0,2
20092790000,Residential,0.0065,39,60,2
20092800000,Residential,0.0079,27,46,2
20092810000,Residential,0.0151,27,67,2
20092820000,Residential,0.0202,32,73,2
20092830000,Residential,0.0172,29,77,2
20092840000,Residential,0.0158,29,78,2
20092850000,Residential,0.0213,34,90,2
20092860000,Residential,0.0349,53,146,2
20092871000,Residential,0.0169,30,81,2
20092872000,Residential,0.0156,23,66,2
20092880000,Residential,0.0224,32,67,2
20092890000,Residential,0.0268,33,78,2
20092900000,Residential,0.0243,27,67,2
20092910000,Residential,0.0278,40,118,2
20092920000,Residential,0.0217,32,86,2
20092930000,Residential,0.0428,59,173,2
20092940000,Residential,0.0269,50,110,2
20092950000,Residential,0.034,36,80,2
20092960000,Residential,0.0205,35,86,2
20092970000,Residential,0.0156,29,58,2
20092980000,Residential,0.0475,66,138,2
20092990000,Residential,0.0385,51,136,2
20093000000,Residential,0.0261,41,95,2
20093010000,Residential,0.0351,31,68,2
20093020000,Residential,0.0247,20,46,2
20093030000,Residential,0.0279,37,100,2
20093040000,Parkland,0.016,0,0,2
20093050000,Parkland,0.0153,0,0,2
20093060000,Residential,0.0272,55,97,2
20093070000,Residential,0.0258,33,79,2
20093081000,Commercial,0.0417,0,0,2
20093082000,Residential,0.0166,18,75,2
20093083000,Residential,0.0157,20,73,2
20093084000,Residential,0.0306,55,181,2
20093085000,Residential,0.0182,22,82,2
20093090000,Residential,0.0376,49,162,2
20093100000,Residential,0.0384,39,138,2
20093110000,Residential,0.0199,26,104,2
20093120000,Residential,0.0244,42,120,2
20093130000,Residential,0.0238,41,137,2
20093140000,Parkland,0.0655,0,0,2
20093150000,Residential,0.0355,52,146,2
20093160000,Residential,0.019,33,100,2
20093170000,Residential,0.0218,29,82,2
20093180000,Residential,0.022,30,83,2
20093190000,Residential,0.0263,27,87,2
20093200000,Residential,0.0474,59,175,2
20093211000,Industrial,0.0281,0,0,2
20093212000,Industrial,0.0102,0,0,2
20093213000,Industrial,0.0211,0,0,2
20093220000,Residential,0.0316,43,159,2
20093230000,Residential,0.0223,31,107,2
20093240000,Residential,0.0273,31,67,2
20093250000,Residential,0.0272,39,106,2
20093260000,Residential,0.0311,32,80,2
